sentence	sentence_id	locale	reason
Qarindoshimiz koronavirusga chaldi	4ef7a7f4ebb8d1ec02d0bcd593af6fb1b8ffa9afc3e697eb6fe05f685eea5e08	uz	grammar-or-spelling
aynan shaxsni e’zozlagan jamiyatlar peshqadam bo‘lib turibdi.	4ee4911f35f77e2fbff9db07b1bc54ef7231dbd20ec7b9c66e3b10515c620700	uz	grammar-or-spelling
Kecha uni jangini oʻchirib qoʻysang ham koʻrsatayotgan tvda u haqida umuman gap yoʻq.	4eaa9f9f2532177242adda119789369c28b8305c2115d0f0759998db76674b2e	uz	grammar-or-spelling
mamlakatda o‘rta sinfni yuzaga keltirish muammosini bir miqdorda yengillashtiradi.	4c06113f39d94cd5198e95894ee82decd34b189f7e3e181d245d8a4202397a0e	uz	grammar-or-spelling
Yana bir marta...	4e5d8f864eb30abe2cda4ab21a416960bb4a6a9d57da09604798f80d2adb288e	uz	grammar-or-spelling
Narida, dol qo’yib shlyapalarni	4ade7293d99996c4d049e2430c538e7bd99d67264aa6b680be313aef2c71c9aa	uz	grammar-or-spelling
Ko‘p zo‘r kelib shiddatu shashti	4b5a63c2fd5db4b7e1cf3b70bc97daff5cac150850e981276247e2f51c31484b	uz	grammar-or-spelling
U sadafday yaltirab turgan tishlarini ko`rsatib, iljaydi	4c8db4b0a9f57e2353a1395a8820f80ff4108a89b05c92e08f3c1d15bf98ea3b	uz	grammar-or-spelling
bularsiz aqlan va ruhan faol mazkur qimmatli qatlamning ishi yurishishi mumkin emasdi...	4c6378700cc4a213dc246b2ce4e25f219e2f0ebf90ea4386ae94aed6cada7397	uz	grammar-or-spelling
"— deb Husayinni dars tayerlashga o'tqizardi."	4706a1a222929a405ea401e0caf47641ece7cce1ca020bc62da08722860a84f3	uz	grammar-or-spelling
Sharq siyosati	4dc34d1eee96b11a8fea770d5f52a34f9ecdf6a14744ffd96924bfb80d896ab7	uz	grammar-or-spelling
yer osti boyliklari har qanday rivojlanayotgan davlat uchun	4eeac7ea122885542dafccfba457fc45b753e3700e1008aa2b5d9d6bdd27fcd1	uz	grammar-or-spelling
mumkin. Shu ma’noda, bironta ham xartist o‘zining “muxolif” ekanligiga	4c0766cce17ad69efc77865a58d6e89324509ffb8acc4a370a0ddff489b071d2	uz	grammar-or-spelling
Mehnatkashlar tashkilotsiz yashay olmaydirlar	4edeafb17cf51d879b71bafcaf158820318e44e5e3713380c3c8968a118a7075	uz	grammar-or-spelling
Peshanamda bundan tashqari yana ikkitasi borzurab bilan Vaxtang, Koliginamning bolalari, ular sal tuzuk	3a95760ba2c94667ca5ee856e0d4d1f88157287aa02b25e2334bd16c416fe014	uz	grammar-or-spelling
U uchmoq istaydi, istaydi, ammo	4edc736aac271c16f4b332341f1ae6fa32f403caa34eddbf91a647ecd746c50c	uz	grammar-or-spelling
– bu uning uyatchanligini bildirmaydi.	4ec78b8d00465d4695628cde5e8671a452405f69b6104acb9af9b516e2408bc7	uz	grammar-or-spelling
davom eting ???	4dfd9b9abcee107a64ee087cd01df7c87c9b974d6d2b09a4b4886ab5dae4c7f2	uz	grammar-or-spelling
yo’q…	4a3f27c0cceaa4f2dca7043f3015b586bb1000b923c5a131e2ec6a97c37b3414	uz	grammar-or-spelling
Chunki yo‘qotishlardan ko‘ra ma’lum islohot natijasida erishiladigan yutuqlar	4e1e55634b0f0d80366e867e5c13d0243709b3f97ba8561a59d7550075b7fbbf	uz	grammar-or-spelling
- Soat da parkning kiraverish joyida uchrashamiz.	4ed24bcb63da4df5a8cde5b9d7054a9d6b656f5d2485ac7af3381b09080b41df	uz	grammar-or-spelling
— sifat nazorati borasida ham, sertifikatlash masalalarida ham	4eb9098a400066e1ff20226d09cb0aaa000348f7aac7703cdaf581a617c640ae	uz	grammar-or-spelling
Aybdorlarni em ishlab chiqarayotgan zavoddan axtaring	4c615c34e116228d5e3d6397738ae570f5f3796f9b03453e751466284398824d	uz	grammar-or-spelling
biroq zarari yo‘q.	4eb6d8f4938cbb63112f83a94235ddcb6f8720e39eae683ca114e5e562bb5fac	uz	grammar-or-spelling
Jig‘am tegar izvosh shiftiga	4eb738a773f4bdeff3708b3def8d350a33934ef843e3459ec77465482e2935e7	uz	grammar-or-spelling
Hayoting yigʻlayur roʻyi basimni koʻrmagaysan, san	4ebab45aa6562ac4ba13e980513d6c0dc281b3840900e9a6f8164a9cc6273d28	uz	grammar-or-spelling
ya’ni “soxta ong” qurbonlari darajasiga tushirib qo‘yadi. Darhaqiqat	4ef6f2f4ca50fcfc056a13bebd5c243c0bdff571e7c6d3032c8b459b0ed785bf	uz	grammar-or-spelling
beraman o‘sha pulizni deb aytsa deng.	4edcf935ca0741ad2654ccc9834eefca4a0ed5de22aeff570658547d97532aa2	uz	grammar-or-spelling
Xazinani zaru dilni	4de6a275865b92c61669ad5f75964f0a2d267f31cd42bd606820daa594044918	uz	grammar-or-spelling
Uni qanday yasashni, bir gal opog‘otamnikiga borganimda, kichik tog‘am o‘rgatgani esimda	4d98ff2f71833ba053cbf863ac48b98240e186c626e9b083065137909e788902	uz	grammar-or-spelling
Qilar edi odamlar?	4f2a558694c36664a47f2e42548ce28fd956a842bb51f5832a44312f3ba7d50c	uz	grammar-or-spelling
Qo’ltiqtayoqlarning	4ebb49d91c0619bd2c4f2cfbdcafe5b69571840c351c276e0a6b318153149d6c	uz	grammar-or-spelling
Keyin qolgan tillar ham	4dc4f942545035964656d58d96c1d86a21a2f6c735a755cb907afa8da5f059f8	uz	grammar-or-spelling
qurigan chinorday tebranaveraman.	498f654c45b9ebaf2850123c8804feb7b6f16baf23efd06ed7489951c6699c92	uz	grammar-or-spelling
Oling, iblis haqqi, tog`arangiz uchun	4f4442ede3d33a059d23f57239fea6a2ebf8989bb32d69cf761097ba21e78e67	uz	grammar-or-spelling
Tanidi endi tanidi qoraquroqlik kal o‘g‘ri	4f3f6457e87e90293c448a850c7196159b467f504c8729d31cf0363825fafbf7	uz	grammar-or-spelling
– Mittivoooy! Mittivoooy! Husht, husht! Iy, kuchugimiz qayoqqa yo‘qoldi?	4f26b5ec93e263901d49a46ed7b20bfbb5bdecf595af24bc6a669d428c906944	uz	grammar-or-spelling
Эрк ҳақида	4ae7c2382c822f90b1c2a380b21dd0131ed392a2d671af63c5d83e2b6ad8229b	uz	grammar-or-spelling
U birinchi oltin medalga sazovor bo‘ldi. d	4ee7563a2dd00e92809f1c564a30620cdeefe4ddef1db298f31d2e6ce2e37085	uz	grammar-or-spelling
Eslayman: tushimda oppoq bitta qush	4df13f13b528a3f1cb3d1cce2b7e281a5acb319a517119f6b5f51c1ed5aee728	uz	grammar-or-spelling
Internet xizmatlari qimmatmi? Raqobat zarur	4eb58495060479489c5205674711b0d9d4dc1ba9bb3db45c25623be054d4cf18	uz	grammar-or-spelling
Shirin uyquda yotgan odamlar qichqiriq qaerdan kelganini bilish uchun deraza tavaqalarini lang ochdilar	4e2af4fbdf426a7fcbde8c332b75b39af57c73403b3818826b07c8d531173cc3	uz	grammar-or-spelling
Mahalliy ishlab chiqaruvchilar uchun qurilish yarmarkasing	4f05740c3792d89c595f15316b4b146514ff04b934b5d006ac52deba15544b28	uz	grammar-or-spelling
Ayb o`ziga to`nkalayotganidan Olibqochdievning rangi tundlashdi keyin mahalla raisiga yuzlanib	463e3c4006c8aff81829bd2758e324c5c9d6e088b050a3c435f54d707aa0e8a7	uz	grammar-or-spelling
nimagadir erishishni, yuksak cho‘qqilarni zabt etishni, zararli odatlardan qutulishni xohlasang	4f55a74ff82a16f76350acb7578f40b0457e94e0baab9a2c60f8d425008bd11a	uz	grammar-or-spelling
iqtisodiy va ijtimoiy jarayonlarning rivojlanish tendensiyalarini o`rganish	4c85903a183e6dd9db5512c67cc6b080388920e319bc88ff7434ace8f800f134	uz	grammar-or-spelling
Sening poyingdadir	4f3bc2e7d4a756608217eaa6f20a075438668777a59fa4fbe55091f2b4d39470	uz	grammar-or-spelling
"samarali foydalanishni ta'minlovchi qisqa va o`rta muddatli prognozlarini ishlab chiqishni tashkil etish"	4d71da99fa8d0dd9f98b33411d19be497d202404734c3fe75ca01f1dabe4eb54	uz	grammar-or-spelling
Hayot shunday ajoyib mo``jizaki, o`lim uning evaziga berilgan arzimas bojdir	4df80834307ed71243ba5b1dfc7d0d84e3ef8bf18898e9f81b6a9c1e1fea5990	uz	grammar-or-spelling
Kelolmasang najotga?!	4e63268e5a0722296db9f99c0058900500c7a62622d7b9b21adf63603fdd6e67	uz	grammar-or-spelling
U daraxt maxsus dastgohlarda qayta nshlanib, jihoz shaklida mehmonxonaga kirishi mumkin.	4d0cad59e1e0d4dd840abe65c7e12e01744ee6a07a3119935e0d892174058dda	uz	grammar-or-spelling
sal oldinga – maxdumning shajaraviy tarixiga bir nazar tashlash zaruriyati tug’iladi.	4f0b3fe59071595f6f46643d275d043be301b529ae5f14418408748663e01648	uz	grammar-or-spelling
Hozir qutiulug‘lik yigitcha yonida bo‘lganda edi	4e2ebc22ec00d6412b486e38968ecea5b863bb60d5de07201fa4c1097021b3fb	uz	grammar-or-spelling
Yurak toliqadi, jigar va safro chiqaruvchi uzvlar, nafas organlari va teri kasallanadi	4de3f3e82f282f636050b09738bfddc9e1accfec5806ff8306d5dee92e62cee1	uz	grammar-or-spelling
Bir kun ichida detoksni amalga oshirishga yordam beradiganoltisamarali usul	487e95cbb48af4fb5d8df93c206b03c9767ba7ea9b701d89d74363d1e7158ec0	uz	grammar-or-spelling
"to'qsoninchi yillardayoq"	4cc0b41eb6eb9b9eb51fa82b0ff23c2ce338553658054b45420833f692364b2a	uz	grammar-or-spelling
Qorovulbegilar harbiy tabaqaga mansub amaldorlar bo‘lib, ularning qo‘l ostidagi kishilarning bir turi	4f96a76b7f45671a74a9777d599da198e6bd4066a6eae0334bfdb7489c246595	uz	grammar-or-spelling
ulg’ayish tizgini o’zingning qo’lingda turadi.	4d8eb0a9aff1c59d3af857ddea1d849f6af577d0723ef12f53ef5622fe4f9fcb	uz	grammar-or-spelling
Mulkdor va yoki operator shaxsga doir ma’lumotlarga ishlov berishni amalga oshirish huquqiga ega.	47a8f983a8f5a5cdc99df3ca9af0052900a2aedc3114d2ac32987e5ed6dfa160	uz	grammar-or-spelling
Mana shu pastkashlar iqbolin o’ylab?	4f39b5593b03c59c5a16f123c59a3ba57ccf547f0f3e3c304696eecc7667d3f9	uz	grammar-or-spelling
dunyoda mehribon, halol, g‘amxo‘r va e’tiborli yanagalar ham ko‘p.	4cee0e47f9ed23f3916339c469e3ce0e436025a90465fde760404dba3a428398	uz	grammar-or-spelling
“eshikni oching onam men keldim”	4f521d5f193547b2b53d78d812a8b0100abf10d113c3566f4dde8135431612b0	uz	grammar-or-spelling
bolalarda fanga qiziqish benihoya kuchayadi;	4ec8bc97097c13b5f2a39c49e222674a418f720e2d0a6fbcf8d4d5b164560543	uz	grammar-or-spelling
O‘zbeklarga la’nat, siz Luttivosni yengolmaysiz	4c7da9ff7d2818b755e02c6d89d14b7af7d0159931000a9a7e97e910d921b14e	uz	difficult-pronounce
O‘zbeklarga la’nat, siz Luttivosni yengolmaysiz	4c7da9ff7d2818b755e02c6d89d14b7af7d0159931000a9a7e97e910d921b14e	uz	different-language
taʼlimning sirtqi va masofaviy shaklida uzluksiz mustaqil taʼlim olish	4e3c6a73ca9d58e71b9132a83785d5cdf44b92e8c7d6ebb9c69949c849ac4e0b	uz	grammar-or-spelling
Shuning ucun, ningizning inciirinci qilajagan ishlarimiz, qaroshqaruv narxlari erkinlashtirish	4d948c3ff6fd46c824d7c099fff4cec1f2ab34da9cdd3772e7477634066ce033	uz	grammar-or-spelling
uncha-muncha kamchiliklarini to‘g‘rilab oladi.	4fd0386f4705d2ba2ac63ed40cc551105a96cf19d96863c36af2f5a97b2fdf1b	uz	grammar-or-spelling
Floberning Haqiqat leksikonida bir gap bor	4cfee28219aefc73d77879b295874e3031136f82ceeafdd99f645dbe21c53b3d	uz	difficult-pronounce
"Bu yoqqa kelishdan maqsadi nevaralaringazni sizga ko'rsatish, sizning qo'nglingizni olish."	4e84a16a26d08a8ddd921abd440681f9bd568f243bbadd2c9f4af694bb0060be	uz	grammar-or-spelling
Haiti: prezidentning qotilligini buyurtma qilishda gumonlanib bir kishi qo‘lga olindi	4edf2263150d9ba013636e1b31f2dbc5d6a3eec707c638375c2cc2106a489123	uz	grammar-or-spelling
Oppodadamdan qolgan yer bor	4eec0cda51a8e6483d9939d01fd474fe4a010a954378ef64f56c4c12ca5f8b9e	uz	grammar-or-spelling
Vaqtni yengib o‘tishga, boqiy umrga.	4ff61940e6827587f06e039df5d95c7032445a5dfb708e199f02ff4817abc0ea	uz	grammar-or-spelling
Eng avvalo klaviaturangizga yaxshilab nazar soling	501d627ad82877de38f52f9713a4aba144f89dfcae2b2ea27785407153bc1fd4	uz	grammar-or-spelling
Bu dunyoda cheksang g’am».	4da5b3d7c249fe7fcd8262501bbd76031c6ed55946ee517e9707247422b88ebf	uz	grammar-or-spelling
Shimoliy Muz okeani nomida shimoliy soʻzi sifat boʻlsa-da	4d15f75b0079432548bed3fcc2bf39f92260f15f576dfdd330c1ffe38a0c1dbd	uz	grammar-or-spelling
qizini bag‘ri toshlikda va onaga qanchalik qiyinligini tushunmaslikda ayblay boshlaydi.	50374c54d141dd15e3a0af18f91710b9938af7b5029abbed586d52f2b9b9e0b3	uz	grammar-or-spelling
ularning kamu ko‘stiga madadkor bo‘lishi shart	50c9a3f64a6725b5852f249cc34aa02c5e7499e7c2c86859bb2d71257e116260	uz	grammar-or-spelling
chekka viloyatlarda yuz bergan	5062c04118d86efee6c4df8652242690ca14acaa954c766d6d17c34b6220d50b	uz	grammar-or-spelling
qani, pul bermasdan ko’ring bir marta	50a082c228a23c61ed2a1403575351f5c677dc9f56b5ccc11bc230ae4a877832	uz	grammar-or-spelling
Amakimning xotini bilan don olishish xayolimga ham kelmagan	5151204c2be95620093e99f0a0a6dcf629fa5494ae57c082ea1d1320b1953e17	uz	grammar-or-spelling
va himoya qilishga, kasaba uyushmalariga ularning mohiyatini qaytarishga yoki mustaqil	50ee3829c9594243cc9af7474110f9002e9f1758f0fc561e26070f1e0d847fdd	uz	grammar-or-spelling
Shu yo‘sinda, ­posttotalitar tizim barcha insonlarni hokimiyat vositasida	51e9fa442cbd672c02bf1935bd7b2376f7663ed90d3ca35f3492ec09c6ac3350	uz	grammar-or-spelling
"ʙўlişica ma'lum qoida parlamentning ʙirinci nizomida jozilgan"	3edeead1f0623bcc29062456ec2ff2ee08d8a5f64b466c69c7180464c1c99225	uz	grammar-or-spelling
Lov etar… Men esa yashashim kerak…”	519082160cdf2d08031473d3074747e6380f1c5b451e8a15e17288640abbeb95	uz	grammar-or-spelling
demokratlar va kommunistlar o‘rtasida kutilmagan va tushunarsiz murosa	53d72fbcf58821120c95e9d1a70dbc0046c53a1a649cb6d7efce973c3722a638	uz	grammar-or-spelling
asosiy «zaruriyat»lardan uchtasini ajratib ko‘rsatib o‘tgan bo‘lardim.	541fa8c4a07ff96b7afdd448e002bf73c6130adfa40ba7adae8351949db623ec	uz	grammar-or-spelling
boshqa tergov harakatlari o‘tkazilishi gumon qilinuvchi pirovardida oqlanishiga sabab bo‘ladi	53cb1d16e335dca173b113820593d5fa85af2d9fb48bc95b166aee63cb602aeb	uz	grammar-or-spelling
koʼcha supuradi	525750995e1f355fc42554510d7ca216de49e95c142633b81f9db83a55a5a504	uz	grammar-or-spelling
Chunki bu tashkilotga «Freshblood» insonlar kirib keldi.	543a3e649dd053c555e969871ff24aeb688d6e38cc9f21b24dc54981efb68d20	uz	grammar-or-spelling
O‘zbeklarga la’nat, siz Luttivosni yengolmaysiz	4c7da9ff7d2818b755e02c6d89d14b7af7d0159931000a9a7e97e910d921b14e	uz	offensive-language
Oʻzbek ayollari shallaqi va baqiroq.	53c8439d477b6e26c3a5766486889af3ba959e58260b5102e8996097a205c032	uz	offensive-language
Zaifang-ku moʼmina, ammo	55459190682d8155fbbd08a571cfbce75a9ca7b10a5f1fc3c663d605e1a3bd18	uz	grammar-or-spelling
"taraqqiyparvarlarni mutaassib ulamolar qo'li bilan yo'q qilish edi."	546b24a39785338df9d5892a2b00c1227b3adba2010dabb2401cb0a0ff2d862c	uz	grammar-or-spelling
Duoxonlar, parixonlar	54d97332365288442f102d9b60a3656911a56c4542e3720db538dfa146d30427	uz	grammar-or-spelling
Yuguradi, yeydi ich-etin	54fbd825b9865fa5a38fd57531f5ef6df38b92f0fd1f20be510b8f04c685d876	uz	grammar-or-spelling
axir go`dakda ayb yo`q	54f59a6f9b3d0e159c70d1bc68bc365d31956314c5fd00de068d244f2063df38	uz	grammar-or-spelling
Masalligi tuzi joyida	553a6888765648ac7c004aae42af5b40939768eebe503ac7bed4f3d0fd61009b	uz	grammar-or-spelling
sakson foizik negativ natijalarni berib bo‘lgan allaqachon.	545e438bcbc9c38451b7758d35749066dbb76d7be89ce5df04db83d9ead21fe9	uz	grammar-or-spelling
va ikkinchidan, uni siyosatchi sifatida “va-bank o‘yiniga” kiritadi.	550371589aa5233538168d511a3a2c39ca2ba93e8bbe979c9b1d8df43f09f589	uz	grammar-or-spelling
siz esa uni boshqa narsaga ishontirmoqdasiz.	55e133054d20a47dc87b7cecef860026e6b7d2afcd4e83fb0742babc1c0a9557	uz	grammar-or-spelling
va	534c95ad01785f95d3dbd5b597c944d94995e327f3d0ab81e7032cef49b6c72d	uz	grammar-or-spelling
Nega endi, aynan shu bugun... shular ko‘zimga ko‘rinyapti?»	54d7652fc7a6a50ef1d947b7a4b97f9125bd4f0ad3fd16f3a7d4195501fa9ecf	uz	grammar-or-spelling
Boşqaca qiliʙ ajtganda:	55629327e2f6fe0ea2ffd0d517e8b6b5fd972a5f6be368e7d6fffd716c8cf3bf	uz	different-language
kelganini sezadi.	5872f4821126099f43b1b8c94f968dca445ac08863f0907f173fd458cc8895b3	uz	grammar-or-spelling
Fotnmaxonim yetimning ham inson ekani	55ad0c4da0976ee9acd2a95cf058d23c957ed373e29e34f176c8a7ba9ca06244	uz	grammar-or-spelling
Toliqib chanqoq.	581b3f6255128cd4d3f531353d6371715b77798050148cdb582cb9d9ce44ade1	uz	grammar-or-spelling
qullardan	5885f89499905d2cabcebf7ff82ea3211d0991356288eae8a5cc7bf1fbea2c41	uz	grammar-or-spelling
Shaxsan Myung xizmatchi diktaturasida qandaj salʙij ƶihat kormajman	53433c2a484dd0c5777c9e5147e209744c22fc6bfa2777dee43d583cfb18660d	uz	grammar-or-spelling
shu paytgacha e’tiborsiz qoldirishga harakat qilgan so‘zlaringizni qaytaring.	58ab2350a206aab33a2936fa65c895dbd8149b40d5939e6de6d23c88fc651a58	uz	grammar-or-spelling
yaxshisi bir oz dam olish uchun kichkintoyingizni bolalar xonasiga yuboring.	56cffe52e8d133a14d57063cc1cceb6a066c8455da32bca9e17d201465c49d50	uz	grammar-or-spelling
hamda idoralararo elektron hamkorlik qilish uchun	58658b38b98521deca49e10620be97738b4832cdbbd71bc9ace42d3cbd97e2c8	uz	grammar-or-spelling
"biz ixtiyoriy uyushmalarni kolxozga, kolxozni vazirlikka aylantirishning o'zbek modelini suratga olamiz"	572adb9e9397ba55d87dce75cec1df1bec71f068e877ed6044cb49bcb031a050	uz	grammar-or-spelling
Amon, xayol! Amon, al-amon!..	58943136e960813b106e076cbdeddc75770c3a9a9444f77e441db0eb362ae00d	uz	grammar-or-spelling
degan kichkina qizbolaning umidli, maxzun ovozi eshitildi	58cb86a086365b970a4d2545f3f9dd9ab4f605ab3e10b881fcc99339c701914f	uz	grammar-or-spelling
uni sotib olayotgan davlatga nisbatan birqancha mahsulot turlari bozorida ustunlikka ega bo‘ladi.	5805893ae385c9b358cc75f75f746c1bfc021ff8c8a5a82ff8e2a0448f96441a	uz	grammar-or-spelling
“Qiynalayotganingni ko‘rib turibman va bundan xafaman.	5698bf51ef2cdde85d86fd44b6a7d97730d47797bfef1167774bc4d3dcd00885	uz	grammar-or-spelling
Mayli	583ccbe94871d45c029574027c3a9ed691732258bdba2c217f8d1e2abe8dfced	uz	grammar-or-spelling
chunki bu jarayonning kurtaklari ko‘rinib qoldi.	5887a7e475a38a3bc3b17ce40dd7d772c0a7c2e4e9d7deab6a4f89fd30880a38	uz	grammar-or-spelling
o‘z islohot das­turlarini taklif qilmaganlar	5843aa16722d78232ebe88afa78083db41d9946d4827048f7df48ccfa8efc013	uz	grammar-or-spelling
Umr yo’lida to yumguncha ko’z	57d0aeee3dc8613ff49d196ce56b0a82aa2843ce717fefbcb4d8647932cf2c81	uz	grammar-or-spelling
Sen: «Ya zaderjivayus», degan telegrammang bilan o‘zingai... birinchi shaxs qilib qo‘ygansan.	59192eabf7f09ed0b06c2bb4ed3d6ad716d2971e8278221793c789587ee24e14	uz	difficult-pronounce
"Umid qiliʙ qolamiz, Andy sajlanadigan deputatlarimiz vazirlarga qilişmajdi so'rab..."	3d12e7c379ab59c9d75765d70626f5108185743c2a63f46b1d7c0bed216184be	uz	different-language
"Propiska reƶimini bo'sh qolishi Mart oyi arizalari jo'ordim"	57a8febadb3664c7197d38c757c0f6387495f66e71fa7226242e4e2b95a1258c	uz	grammar-or-spelling
va shuning uchun “kelishilgan va maqsadga muvofiq ravishda” -	578c84fe6b34df2c37d9b6fc1c0098f5301be264aae71fd47c21b15e93f27bfd	uz	grammar-or-spelling
ʙeƶiz dunjodagi kўpgina mamlakatlar uning pedagogik modeliga Katta qiziqiş Bilan qarajotgani hech	575bd899cc95e5353621de44ca5f99a794339a3f934ee89b496fb39891fd57eb	uz	different-language
Mahalliy ishlab chiqaruvchilar uchun qurilish yarmarkasing	4f05740c3792d89c595f15316b4b146514ff04b934b5d006ac52deba15544b28	uz	grammar-or-spelling
"Bolaga bularni gapirgan xotinga nisbatan ichidan bir g'azab ko'zg'alib kelardi."	5b002d606973f6f9657b3e81b01b3b95f4b37bb6c94666ee1fe8a6f0e9ef3d3a	uz	grammar-or-spelling
Bayulы qozoq qabilasida bachik urug‘i qayd etilgan.	5ad3adeaa5d1642cac464fabd2b8cd07abf83ad54e4d5a808f148d25e2bc2fcc	uz	different-language
istito’asini puxta bilmoq kerak.	5c0189c43b729bb9ab55e6dcef5d951cad11af32111cd74edd51ac3f70249ea5	uz	grammar-or-spelling
Na ssene – proizvedeniya mirovoy klassiki	535fbd30c33175566c4fd1969caa64102527a2113c60c36cce174836f2b18556	uz	different-language
Sentence should not contain numbers	5b02342f36910064724b407b7b6cba57e8c3f1daeabab7a9f25c292aa7ab6607	uz	different-language
"Hech narsa - vaqt hamma narsani o'z o'rniga qo'yadi"	5b56f35a4d43ab5b96f868d8675cdb81f62b22ff2b94745a1e5f0709e3c10fa9	uz	grammar-or-spelling
Unga savolomuz tikilib turganimni ko`rib o`zi ham gap boshladi	582857d3ccb51f8c6e3f37f141ab5b1ee7e79c96de2f383c5dddc5251704cd6b	uz	grammar-or-spelling
Bayulы qozoq qabilasida bachik urug‘i qayd etilgan.	5ad3adeaa5d1642cac464fabd2b8cd07abf83ad54e4d5a808f148d25e2bc2fcc	uz	grammar-or-spelling
bugun yuz mingga chiqib turibdi-da!	5de8a6c7d299e90bcfc9ee3d6aa851de486bcf507f6537c367f35f518c98099a	uz	grammar-or-spelling
— hech bir antibiotik yenga olmaydigan bakteriyalar paydo bo‘lishi haqida gapirilyapti.	5deeb34148a34e61088b4988857d59a691a24ee37ab8efe03af33efe40b4145c	uz	grammar-or-spelling
yoki uzoq vaqtdan beri yashamayotgan kvartirasida kechki ovqat tayyorlash uchun	5d4249d5b2c08ae1ad12f1bc7e2f9d422897d6c2340831b60bbb6e8dec555b89	uz	grammar-or-spelling
O’zi ziroat aylandi.	563bc6675e56a1dcc674578f7b37ff7bc309cc285a297e301beb2cfdb5173629	uz	grammar-or-spelling
U oshqozoningizni junbushga kelishi aniq.	5d3b172bfad974526324840e137396056709795a831fccae6349145a0fcf3648	uz	grammar-or-spelling
Kichkina shahzoda, garchi bu feruza gulni yaxshi ko‘rib qolgan	5da8a99e0680bf75118dfd961763862cb9d9083cdbd5837f6e261be371a382d6	uz	grammar-or-spelling
Kechalar tulgonib yiglab yotaman	5daa2292e490cadfbf2b5f6b5865b1f84b223db2193bda9a76853cb4d195fd7a	uz	grammar-or-spelling
Shuning ucun, ningizning inciirinci qilajagan ishlarimiz, qaroshqaruv narxlari erkinlashtirish	4d948c3ff6fd46c824d7c099fff4cec1f2ab34da9cdd3772e7477634066ce033	uz	grammar-or-spelling
"Propiska reƶimini bo'sh qolishi Mart oyi arizalari jo'ordim"	57a8febadb3664c7197d38c757c0f6387495f66e71fa7226242e4e2b95a1258c	uz	grammar-or-spelling
Televizorda filьm ketardi.	5538b495761577a9444b2410908331134681f8a0ea84ef7fca6ccd0b5558e15b	uz	grammar-or-spelling
“Inson huquqlari oyligi” e’lon qilinding	5e5c526d27e60985e487c0540b893ef70ff46f44497f9babe241150d386111d4	uz	grammar-or-spelling
balki o’sha ishni bajarish jarayonining o’zi bo’lsin	5eb4be090509e60ac45282dc81f5b58a1cd2b3fc041f1c70ca4ca9d0ebe183b3	uz	grammar-or-spelling
demay har kun xabar olib turishdi.	5e0f74d0d64c55a4361d2265a59b0c29a5131a6a3a7f77179c194917c8e282db	uz	grammar-or-spelling
Shu say-tingizda Google adsense reklamalari ko’rsatiladi	5edb6719fac4f0cbbd63678508103ef0aad9b8421bc787c40048ee327764ac79	uz	different-language
Shunda ham Allohga hamd bulsin faqat	5a4f6fb3d8919dcf039fe76ccc6b3692974f075570d4220315d448180d403252	uz	grammar-or-spelling
munosabatimizni jamiyat o‘laroq qaytadan bir taftish qil	5e470f28ecca4a2e125a519ad07c0bdf561382dbd450581620d7729b3f3dba5e	uz	grammar-or-spelling
Gandi Angliyada bu amaldor bilan tanishgan, doʻstona munosabatda edi	5d6dacfd2bc4c0b9470dbda58b8795db21c9c2e2df42e1c4434d42c14a4a9f57	uz	grammar-or-spelling
